Temporada,Fecha,EquipoLocal,GolesFavL5,GolesConL5,PuntosL5,PosicionLocal,GolesFav1L5,GolesCont1L5,EquipoVisitante, GolesFavV5,GolesConV5,PuntosV5,PosicionVisitante,GolesFav1V5,GolesCon1V5,Ganador,Goles Local,Goles Visitante,Goles Local primera parte,Goles Visitante primera parte
2008-09,31/05/09,Betis,5,9,3,16,0.0,5.0,Valladolid,4,5,3,12,1.0,3.0,D,1.0,1.0,0.0,1.0
2008-09,31/05/09,Espanol,5,5,6,10,1.0,1.0,Malaga,9,8,9,8,3.0,1.0,H,3.0,0.0,2.0,0.0
2008-09,31/05/09,Numancia,2,7,4,19,1.0,3.0,Sevilla,5,9,6,7,3.0,4.0,A,0.0,2.0,0.0,0.0
2008-09,31/05/09,Osasuna,3,8,2,18,1.0,0.0,Real Madrid,10,6,12,2,3.0,3.0,H,2.0,1.0,1.0,1.0
2008-09,31/05/09,Santander,4,12,0,17,2.0,8.0,Getafe,7,5,9,13,2.0,3.0,D,1.0,1.0,1.0,1.0
2008-09,31/05/09,Sp Gijon,6,5,7,15,3.0,2.0,Recreativo,6,9,4,20,0.0,5.0,H,2.0,1.0,0.0,1.0
2009-10,29/08/09,Real Madrid,15,5,13,2,6.0,2.0,La Coruna,2,9,3,10,1.0,5.0,H,3.0,2.0,2.0,1.0
2009-10,29/08/09,Zaragoza,10,7,10,18,5.0,4.0,Tenerife,4,12,4,12,0.0,4.0,H,1.0,0.0,0.0,0.0
2009-10,30/08/09,Almeria,4,6,6,18,1.0,4.0,Valladolid,4,12,1,17,2.0,3.0,D,0.0,0.0,0.0,0.0
2009-10,30/08/09,Ath Bilbao,9,11,6,10,4.0,3.0,Espanol,2,5,6,8,1.0,1.0,H,1.0,0.0,0.0,0.0
2009-10,30/08/09,Malaga,6,9,3,19,3.0,2.0,Ath Madrid,14,7,10,11,5.0,3.0,H,3.0,0.0,1.0,0.0
2009-10,30/08/09,Mallorca,8,3,10,4,1.0,0.0,Xerez,5,7,5,20,3.0,3.0,H,2.0,0.0,0.0,0.0
2009-10,30/08/09,Osasuna,5,3,10,16,3.0,1.0,Villarreal,6,3,9,7,4.0,2.0,D,1.0,1.0,1.0,1.0
2009-10,30/08/09,Santander,7,9,4,15,1.0,4.0,Getafe,9,7,9,6,4.0,5.0,A,1.0,4.0,1.0,3.0
2009-10,30/08/09,Valencia,7,10,5,3,3.0,3.0,Sevilla,9,5,8,5,5.0,4.0,H,2.0,0.0,0.0,0.0
2009-10,31/08/09,Barcelona,8,1,15,1,4.0,0.0,Sp Gijon,6,5,8,17,2.0,3.0,H,3.0,0.0,2.0,0.0
2009-10,12/9/2009,Ath Madrid,0,3,0,20,0.0,0.0,Santander,2,4,1,18,0.0,3.0,D,1.0,1.0,1.0,1.0
2009-10,12/9/2009,Espanol,6,5,7,3,1.0,2.0,Real Madrid,5,4,6,8,1.0,1.0,A,0.0,3.0,0.0,1.0
2009-10,12/9/2009,Getafe,1,1,4,12,0.0,1.0,Barcelona,12,1,12,1,8.0,0.0,A,0.0,2.0,0.0,0.0
2009-10,12/9/2009,Sevilla,2,1,3,16,0.0,1.0,Zaragoza,5,7,6,7,3.0,3.0,H,4.0,1.0,2.0,1.0
2009-10,13/09/09,La Coruna,4,4,6,13,3.0,1.0,Malaga,3,5,2,18,1.0,1.0,H,1.0,0.0,0.0,0.0
2009-10,13/09/09,Sp Gijon,2,4,5,9,2.0,1.0,Almeria,3,8,0,20,2.0,5.0,H,1.0,0.0,1.0,0.0
2009-10,13/09/09,Tenerife,4,11,7,10,1.0,4.0,Osasuna,2,1,3,15,1.0,0.0,H,2.0,1.0,0.0,0.0
2009-10,13/09/09,Valladolid,3,2,6,12,1.0,0.0,Valencia,10,8,7,4,2.0,4.0,A,2.0,4.0,1.0,3.0
2009-10,13/09/09,Villarreal,9,8,9,5,4.0,4.0,Mallorca,4,7,6,14,3.0,2.0,D,1.0,1.0,0.0,0.0
2009-10,13/09/09,Xerez,3,8,3,16,2.0,3.0,Ath Bilbao,8,5,8,6,3.0,2.0,A,0.0,1.0,0.0,1.0
2009-10,19/09/09,Barcelona,11,0,11,1,3.0,0.0,Ath Madrid,5,10,6,18,1.0,7.0,H,5.0,2.0,4.0,1.0
2009-10,19/09/09,La Coruna,1,7,4,12,1.0,2.0,Espanol,3,8,4,11,2.0,5.0,A,2.0,3.0,1.0,2.0
2009-10,19/09/09,Malaga,5,5,6,15,2.0,3.0,Santander,10,6,9,10,3.0,5.0,A,1.0,2.0,0.0,1.0
2009-10,19/09/09,Mallorca,9,2,12,4,3.0,1.0,Tenerife,6,6,7,5,4.0,2.0,H,4.0,0.0,1.0,0.0
2009-10,19/09/09,Osasuna,6,4,7,17,5.0,1.0,Sevilla,7,7,9,7,3.0,2.0,A,0.0,2.0,0.0,1.0
2009-10,20/09/09,Almeria,6,7,5,20,4.0,3.0,Getafe,7,10,4,7,4.0,3.0,H,1.0,0.0,0.0,0.0
2009-10,20/09/09,Ath Bilbao,6,7,5,6,4.0,2.0,Villarreal,8,11,5,8,4.0,7.0,H,3.0,2.0,2.0,0.0
2009-10,20/09/09,Real Madrid,18,5,15,2,10.0,3.0,Xerez,7,8,7,13,5.0,4.0,H,5.0,0.0,1.0,0.0
2009-10,20/09/09,Valencia,6,3,10,5,2.0,1.0,Sp Gijon,5,12,3,16,1.0,3.0,D,2.0,2.0,1.0,1.0
2009-10,20/09/09,Zaragoza,5,11,4,15,5.0,5.0,Valladolid,5,9,5,17,3.0,5.0,A,1.0,2.0,1.0,1.0
2009-10,22/09/09,Santander,5,9,6,9,2.0,5.0,Barcelona,12,4,11,2,5.0,0.0,A,1.0,4.0,0.0,3.0
2009-10,22/09/09,Sevilla,9,7,9,5,6.0,3.0,Mallorca,13,7,9,4,5.0,4.0,H,2.0,0.0,2.0,0.0
2009-10,23/09/09,Ath Madrid,4,11,1,18,4.0,7.0,Almeria,2,8,3,17,0.0,2.0,D,2.0,2.0,1.0,1.0
2009-10,23/09/09,Espanol,5,5,6,10,3.0,1.0,Malaga,8,5,10,11,2.0,2.0,H,2.0,1.0,0.0,1.0
2009-10,23/09/09,Getafe,7,6,7,8,3.0,2.0,Valencia,9,4,11,4,4.0,1.0,H,3.0,1.0,2.0,1.0
2009-10,23/09/09,Tenerife,4,13,1,14,1.0,7.0,Ath Bilbao,11,9,8,6,5.0,1.0,H,1.0,0.0,0.0,0.0
2009-10,23/09/09,Valladolid,6,9,7,15,2.0,5.0,Osasuna,5,12,1,20,3.0,7.0,A,1.0,2.0,0.0,1.0
2009-10,23/09/09,Villarreal,9,12,6,7,2.0,4.0,Real Madrid,18,5,15,2,6.0,3.0,A,0.0,2.0,0.0,1.0
2009-10,23/09/09,Xerez,4,9,5,16,3.0,3.0,La Coruna,6,6,7,9,1.0,3.0,A,0.0,3.0,0.0,1.0
2009-10,24/09/09,Sp Gijon,6,5,7,14,3.0,2.0,Zaragoza,6,12,1,20,0.0,4.0,D,1.0,1.0,1.0,0.0
2009-10,26/09/09,Ath Bilbao,1,8,1,9,0.0,0.0,Sevilla,7,5,8,4,5.0,1.0,A,0.0,4.0,0.0,3.0
2009-10,26/09/09,Malaga,3,8,1,14,2.0,4.0,Barcelona,18,3,15,1,10.0,1.0,A,0.0,2.0,0.0,1.0
2009-10,26/09/09,Real Madrid,10,3,13,2,7.0,1.0,Tenerife,5,5,8,10,0.0,3.0,H,3.0,0.0,0.0,0.0
2009-10,26/09/09,Valencia,6,3,10,3,3.0,2.0,Ath Madrid,8,5,8,16,3.0,2.0,D,2.0,2.0,2.0,1.0
2009-10,27/09/09,Almeria,3,7,4,18,1.0,2.0,Santander,4,7,5,13,2.0,3.0,D,2.0,2.0,1.0,0.0
2009-10,27/09/09,Espanol,4,2,9,8,0.0,1.0,Xerez,3,10,1,20,2.0,4.0,D,0.0,0.0,0.0,0.0
2009-10,27/09/09,La Coruna,7,8,6,11,1.0,3.0,Villarreal,10,8,10,6,5.0,3.0,H,1.0,0.0,1.0,0.0
2009-10,27/09/09,Mallorca,3,4,4,5,0.0,0.0,Valladolid,7,5,7,12,1.0,3.0,H,3.0,0.0,1.0,0.0
2009-10,27/09/09,Osasuna,5,5,8,19,2.0,1.0,Sp Gijon,3,5,5,16,2.0,1.0,H,1.0,0.0,0.0,0.0
2009-10,27/09/09,Zaragoza,8,9,7,17,3.0,4.0,Getafe,9,9,9,7,3.0,8.0,H,3.0,0.0,2.0,0.0
2009-10,3/10/2009,Ath Madrid,9,10,5,3,6.0,4.0,Zaragoza,0,0,0,-1,0,0,H,2.0,1.0,1.0,0.0
2009-10,3/10/2009,Barcelona,15,4,13,1,8.0,4.0,Almeria,5,9,9,10,4.0,5.0,H,1.0,0.0,1.0,0.0
2009-10,3/10/2009,Tenerife,0,0,0,-1,0,0,La Coruna,3,9,2,13,1.0,5.0,A,0.0,1.0,0.0,0.0
2009-10,4/10/2009,Getafe,8,7,7,12,4.0,4.0,Osasuna,7,9,5,17,2.0,1.0,H,2.0,1.0,0.0,0.0
2009-10,4/10/2009,Santander,4,8,5,16,2.0,5.0,Valencia,11,6,12,6,7.0,1.0,A,0.0,1.0,0.0,0.0
2009-10,4/10/2009,Sevilla,5,5,8,5,1.0,1.0,Real Madrid,6,7,6,2,2.0,3.0,H,2.0,1.0,1.0,0.0
2009-10,4/10/2009,Sp Gijon,5,5,7,13,2.0,3.0,Mallorca,5,13,3,7,3.0,6.0,H,4.0,1.0,0.0,1.0
2009-10,4/10/2009,Valladolid,4,4,4,14,2.0,1.0,Ath Bilbao,7,8,7,15,3.0,5.0,D,2.0,2.0,0.0,1.0
2009-10,4/10/2009,Villarreal,8,6,10,4,4.0,3.0,Espanol,8,2,10,11,3.0,1.0,D,0.0,0.0,0.0,0.0
2009-10,4/10/2009,Xerez,0,0,0,-1,0,0,Malaga,7,12,6,8,2.0,6.0,D,1.0,1.0,0.0,0.0
2009-10,17/10/09,La Coruna,1,10,1,15,0.0,3.0,Sevilla,8,6,12,5,4.0,1.0,H,1.0,0.0,1.0,0.0
2009-10,17/10/09,Real Madrid,10,4,10,4,3.0,3.0,Valladolid,4,11,3,17,2.0,6.0,H,4.0,2.0,3.0,1.0
2009-10,17/10/09,Valencia,11,6,12,2,6.0,1.0,Barcelona,14,0,13,1,3.0,0.0,D,0.0,0.0,0.0,0.0
2009-10,18/10/09,Ath Bilbao,4,2,10,7,3.0,1.0,Sp Gijon,3,9,3,16,2.0,4.0,A,1.0,2.0,0.0,0.0
2009-10,18/10/09,Espanol,2,11,1,14,1.0,5.0,Tenerife,9,5,10,4,4.0,1.0,H,2.0,1.0,1.0,1.0
2009-10,18/10/09,Malaga,4,4,6,13,2.0,1.0,Almeria,5,6,5,20,2.0,3.0,A,1.0,2.0,0.0,2.0
2009-10,18/10/09,Mallorca,6,2,10,9,2.0,2.0,Getafe,9,7,7,8,3.0,1.0,H,3.0,1.0,1.0,0.0
2009-10,18/10/09,Osasuna,5,5,5,19,3.0,2.0,Ath Madrid,6,9,6,15,2.0,5.0,H,3.0,0.0,3.0,0.0
2009-10,18/10/09,Xerez,5,6,6,18,2.0,3.0,Villarreal,10,9,10,5,4.0,6.0,H,2.0,1.0,1.0,1.0
2009-10,18/10/09,Zaragoza,4,4,5,12,4.0,2.0,Santander,8,4,9,10,3.0,3.0,D,2.0,2.0,2.0,0.0
2009-10,24/10/09,Ath Madrid,4,10,1,19,3.0,5.0,Mallorca,8,5,8,5,2.0,3.0,D,1.0,1.0,0.0,0.0
2009-10,24/10/09,Sevilla,6,4,10,4,4.0,1.0,Espanol,4,6,5,9,1.0,2.0,D,0.0,0.0,0.0,0.0
2009-10,24/10/09,Sp Gijon,6,4,8,14,3.0,1.0,Real Madrid,13,3,15,2,6.0,1.0,D,0.0,0.0,0.0,0.0
2009-10,25/10/09,Almeria,4,7,4,17,1.0,2.0,Valencia,6,4,10,3,5.0,2.0,A,0.0,3.0,0.0,0.0
2009-10,25/10/09,Barcelona,13,3,13,2,7.0,1.0,Zaragoza,5,9,2,20,0.0,4.0,H,6.0,1.0,3.0,0.0
2009-10,25/10/09,Getafe,12,8,12,7,5.0,7.0,Ath Bilbao,6,8,4,9,2.0,0.0,H,2.0,0.0,0.0,0.0
2009-10,25/10/09,Santander,3,7,4,12,2.0,4.0,Osasuna,6,10,6,18,3.0,4.0,D,1.0,1.0,0.0,0.0
2009-10,25/10/09,Tenerife,5,7,5,11,0.0,4.0,Xerez,3,9,2,19,2.0,4.0,H,1.0,0.0,0.0,0.0
2009-10,25/10/09,Valladolid,4,8,4,13,0.0,4.0,La Coruna,9,5,9,10,2.0,3.0,H,4.0,0.0,1.0,0.0
2009-10,25/10/09,Villarreal,11,8,10,6,5.0,2.0,Malaga,3,7,2,14,1.0,3.0,H,2.0,1.0,1.0,1.0
2009-10,31/10/09,Ath Bilbao,6,8,6,8,2.0,2.0,Ath Madrid,8,9,6,14,3.0,2.0,H,1.0,0.0,1.0,0.0
2009-10,31/10/09,Osasuna,5,1,11,12,4.0,1.0,Barcelona,10,1,15,1,6.0,0.0,D,1.0,1.0,0.0,0.0
2009-10,31/10/09,Real Madrid,9,6,10,2,4.0,2.0,Getafe,13,3,13,6,7.0,2.0,H,2.0,0.0,0.0,0.0
2009-10,31/10/09,Xerez,6,9,6,20,3.0,3.0,Sevilla,7,8,7,5,3.0,4.0,A,0.0,2.0,0.0,1.0
2009-10,1/11/2009,Espanol,0,0,0,-1,0,0,Valladolid,0,0,0,-1,0,0,D,1.0,1.0,0.0,0.0
2009-10,1/11/2009,La Coruna,0,0,0,-1,0,0,Sp Gijon,0,0,0,-1,0,0,D,1.0,1.0,1.0,0.0
2009-10,1/11/2009,Malaga,1,4,0,7,1.0,2.0,Valencia,2,4,0,8,1.0,1.0,A,0.0,1.0,0.0,0.0
2009-10,1/11/2009,Mallorca,0,2,0,6,0.0,2.0,Santander,4,2,3,4,1.0,1.0,H,1.0,0.0,1.0,0.0
2009-10,1/11/2009,Villarreal,4,1,3,1,1.0,1.0,Tenerife,0,0,0,-1,0,0,H,5.0,0.0,1.0,0.0
2009-10,1/11/2009,Zaragoza,0,0,0,-1,0,0,Almeria,0,0,0,-1,0,0,H,2.0,1.0,2.0,1.0
2009-10,7/11/2009,Ath Madrid,16,13,9,3,9.0,9.0,Real Madrid,6,6,7,2,4.0,4.0,A,2.0,3.0,0.0,2.0
2009-10,7/11/2009,Barcelona,12,3,10,1,8.0,3.0,Mallorca,3,13,0,8,1.0,7.0,H,4.0,2.0,3.0,1.0
2009-10,7/11/2009,Getafe,9,12,5,13,5.0,4.0,La Coruna,7,5,12,9,4.0,3.0,A,0.0,2.0,0.0,1.0
2009-10,7/11/2009,Tenerife,0,0,0,-1,0,0,Malaga,5,8,6,7,3.0,5.0,D,2.0,2.0,2.0,1.0
2009-10,8/11/2009,Almeria,12,10,8,14,7.0,3.0,Osasuna,5,5,8,11,3.0,1.0,H,2.0,0.0,1.0,0.0
2009-10,8/11/2009,Santander,6,9,4,18,1.0,4.0,Ath Bilbao,9,7,8,8,5.0,3.0,A,0.0,2.0,0.0,1.0
2009-10,8/11/2009,Sevilla,11,8,7,5,6.0,3.0,Villarreal,7,7,7,7,2.0,4.0,H,3.0,2.0,1.0,1.0
2009-10,8/11/2009,Sp Gijon,5,11,2,16,4.0,3.0,Espanol,1,9,2,13,0.0,3.0,H,1.0,0.0,1.0,0.0
2009-10,8/11/2009,Valencia,11,2,15,3,3.0,1.0,Zaragoza,8,7,10,12,3.0,2.0,H,3.0,1.0,3.0,0.0
2009-10,8/11/2009,Valladolid,2,10,1,19,1.0,7.0,Xerez,9,12,4,20,4.0,5.0,D,0.0,0.0,0.0,0.0
2009-10,21/11/09,Ath Bilbao,12,8,10,6,8.0,2.0,Barcelona,16,5,13,1,9.0,1.0,D,1.0,1.0,0.0,0.0
2009-10,21/11/09,La Coruna,4,6,5,14,3.0,4.0,Ath Madrid,5,10,4,18,3.0,7.0,H,2.0,1.0,1.0,1.0
2009-10,21/11/09,Real Madrid,23,5,15,2,9.0,3.0,Santander,7,10,7,9,2.0,6.0,H,1.0,0.0,1.0,0.0
2009-10,21/11/09,Tenerife,4,13,1,12,2.0,7.0,Sevilla,8,8,6,5,5.0,5.0,A,1.0,2.0,0.0,1.0
2009-10,22/11/09,Espanol,8,5,9,8,5.0,2.0,Getafe,6,9,4,10,3.0,3.0,A,0.0,2.0,0.0,0.0
2009-10,22/11/09,Malaga,8,6,9,12,2.0,4.0,Zaragoza,6,17,1,19,3.0,7.0,D,1.0,1.0,0.0,0.0
2009-10,22/11/09,Mallorca,9,9,6,5,4.0,6.0,Almeria,4,5,9,16,2.0,1.0,H,3.0,1.0,0.0,0.0
2009-10,22/11/09,Osasuna,4,11,1,20,3.0,6.0,Valencia,7,3,11,4,2.0,1.0,A,1.0,3.0,0.0,2.0
2009-10,22/11/09,Villarreal,7,12,4,7,1.0,5.0,Valladolid,7,3,11,14,3.0,2.0,H,3.0,1.0,1.0,0.0
2009-10,22/11/09,Xerez,5,11,6,17,4.0,4.0,Sp Gijon,9,9,7,15,3.0,2.0,D,0.0,0.0,0.0,0.0
2009-10,28/11/09,Sevilla,7,7,5,5,5.0,3.0,Malaga,4,8,2,18,1.0,2.0,D,2.0,2.0,0.0,2.0
2009-10,28/11/09,Sp Gijon,3,5,5,13,1.0,1.0,Villarreal,8,3,12,6,4.0,3.0,H,1.0,0.0,0.0,0.0
2009-10,28/11/09,Valencia,7,9,7,3,4.0,3.0,Mallorca,7,4,8,4,1.0,0.0,D,1.0,1.0,0.0,0.0
2009-10,29/11/09,Almeria,4,7,4,19,2.0,1.0,Ath Bilbao,4,9,5,9,2.0,4.0,A,1.0,4.0,0.0,2.0
2009-10,29/11/09,Ath Madrid,13,7,10,16,5.0,3.0,Espanol,2,1,7,8,1.0,0.0,H,4.0,0.0,1.0,0.0
2009-10,29/11/09,Barcelona,14,3,15,2,6.0,1.0,Real Madrid,18,7,15,1,8.0,3.0,H,1.0,0.0,0.0,0.0
2009-10,29/11/09,Getafe,9,9,9,7,3.0,6.0,Xerez,5,5,5,20,3.0,3.0,H,5.0,1.0,2.0,1.0
2009-10,29/11/09,Santander,7,11,2,14,2.0,4.0,La Coruna,4,11,3,10,2.0,6.0,A,0.0,1.0,0.0,0.0
2009-10,29/11/09,Valladolid,7,8,6,15,1.0,3.0,Tenerife,3,10,4,11,0.0,2.0,D,3.0,3.0,2.0,0.0
2009-10,29/11/09,Zaragoza,10,6,12,13,5.0,3.0,Osasuna,5,4,8,17,2.0,1.0,A,0.0,1.0,0.0,1.0
2009-10,2/12/2009,Xerez,0,0,0,-1,0,0,Barcelona,10,2,12,1,5.0,0.0,A,0.0,2.0,0.0,0.0
2009-10,5/12/2009,La Coruna,7,3,13,9,4.0,1.0,Barcelona,11,4,10,1,7.0,4.0,A,1.0,3.0,1.0,1.0
2009-10,5/12/2009,Real Madrid,6,6,7,2,4.0,4.0,Almeria,9,4,10,10,6.0,0.0,H,4.0,2.0,1.0,0.0
2009-10,5/12/2009,Sevilla,9,2,11,4,3.0,0.0,Valladolid,4,4,4,16,2.0,1.0,D,1.0,1.0,1.0,1.0
2009-10,5/12/2009,Xerez,0,0,0,-1,0,0,Ath Madrid,14,7,12,3,9.0,6.0,A,0.0,2.0,0.0,1.0
2009-10,6/12/2009,Ath Bilbao,7,11,7,15,2.0,6.0,Valencia,11,7,12,5,6.0,2.0,A,1.0,2.0,0.0,0.0
2009-10,6/12/2009,Espanol,9,5,8,11,7.0,4.0,Santander,6,2,11,12,1.0,1.0,A,0.0,4.0,0.0,0.0
2009-10,6/12/2009,Malaga,5,8,6,7,3.0,5.0,Osasuna,8,6,8,16,3.0,2.0,D,1.0,1.0,0.0,0.0
2009-10,6/12/2009,Mallorca,3,13,0,8,1.0,7.0,Zaragoza,0,0,0,-1,0,0,H,4.0,1.0,1.0,0.0
2009-10,6/12/2009,Tenerife,0,0,0,-1,0,0,Sp Gijon,5,10,3,14,3.0,4.0,H,2.0,1.0,0.0,1.0
2009-10,6/12/2009,Villarreal,6,9,5,6,0.0,8.0,Getafe,9,12,5,13,5.0,4.0,H,3.0,2.0,1.0,1.0
2009-10,12/12/2009,Barcelona,11,1,9,2,7.0,0.0,Espanol,6,4,7,3,1.0,1.0,H,1.0,0.0,1.0,0.0
2009-10,12/12/2009,Valencia,8,4,9,1,2.0,3.0,Real Madrid,2,2,3,14,1.0,1.0,A,2.0,3.0,0.0,0.0
2009-10,12/12/2009,Zaragoza,4,5,6,6,3.0,3.0,Ath Bilbao,5,2,4,10,2.0,0.0,A,1.0,2.0,0.0,0.0
2009-10,13/12/09,Almeria,3,9,0,20,2.0,6.0,La Coruna,4,3,8,9,2.0,1.0,D,1.0,1.0,0.0,0.0
2009-10,13/12/09,Ath Madrid,1,4,1,19,1.0,1.0,Villarreal,5,9,7,8,3.0,4.0,A,1.0,2.0,1.0,0.0
2009-10,13/12/09,Getafe,7,3,9,5,1.0,1.0,Tenerife,6,7,10,7,1.0,3.0,H,2.0,1.0,1.0,0.0
2009-10,13/12/09,Osasuna,3,3,3,15,1.0,0.0,Mallorca,5,8,7,12,3.0,2.0,A,0.0,1.0,0.0,0.0
2009-10,13/12/09,Santander,3,5,2,17,1.0,4.0,Xerez,3,9,3,16,2.0,4.0,H,3.0,2.0,1.0,1.0
2009-10,13/12/09,Sp Gijon,2,4,5,6,2.0,1.0,Sevilla,8,5,7,11,3.0,4.0,A,0.0,1.0,0.0,1.0
2009-10,13/12/09,Valladolid,5,6,6,14,2.0,3.0,Malaga,3,6,2,18,1.0,1.0,D,1.0,1.0,0.0,1.0
2009-10,19/12/09,Ath Bilbao,4,4,7,9,2.0,1.0,Osasuna,6,5,7,17,5.0,2.0,H,2.0,0.0,2.0,0.0
2009-10,19/12/09,Real Madrid,9,5,10,3,5.0,4.0,Zaragoza,6,6,5,13,6.0,2.0,H,6.0,0.0,4.0,0.0
2009-10,19/12/09,Sevilla,8,7,9,5,3.0,2.0,Getafe,8,9,4,11,2.0,2.0,A,1.0,2.0,0.0,2.0
2009-10,20/12/09,Espanol,7,4,10,9,4.0,2.0,Almeria,6,5,8,18,3.0,2.0,H,2.0,0.0,1.0,0.0
2009-10,20/12/09,La Coruna,5,6,7,12,4.0,4.0,Valencia,7,5,8,5,3.0,2.0,D,0.0,0.0,0.0,0.0
2009-10,20/12/09,Malaga,4,5,5,19,1.0,3.0,Mallorca,13,5,12,3,5.0,2.0,H,2.0,1.0,1.0,0.0
2009-10,20/12/09,Tenerife,6,11,4,10,3.0,5.0,Ath Madrid,6,14,3,16,2.0,13.0,D,1.0,1.0,1.0,1.0
2009-10,20/12/09,Valladolid,7,6,8,13,4.0,4.0,Sp Gijon,7,12,4,15,2.0,3.0,H,2.0,1.0,1.0,1.0
2009-10,20/12/09,Villarreal,7,11,4,8,3.0,6.0,Santander,7,10,6,11,2.0,7.0,H,2.0,0.0,0.0,0.0
2009-10,2/1/2010,Ath Madrid,6,15,3,18,2.0,11.0,Sevilla,6,7,6,5,2.0,3.0,H,2.0,1.0,0.0,1.0
2009-10,2/1/2010,Barcelona,13,2,11,1,6.0,1.0,Villarreal,9,10,7,9,5.0,6.0,D,1.0,1.0,1.0,0.0
2009-10,2/1/2010,Valencia,7,3,10,4,3.0,1.0,Espanol,5,7,7,11,3.0,5.0,H,1.0,0.0,0.0,0.0
2009-10,3/1/2010,Almeria,5,10,4,19,2.0,3.0,Xerez,5,7,5,20,3.0,3.0,H,1.0,0.0,0.0,0.0
2009-10,3/1/2010,Getafe,10,7,9,7,4.0,5.0,Valladolid,8,11,4,15,3.0,3.0,H,1.0,0.0,0.0,0.0
2009-10,3/1/2010,Mallorca,7,4,8,4,1.0,0.0,Ath Bilbao,8,8,8,8,4.0,4.0,H,2.0,0.0,0.0,0.0
2009-10,3/1/2010,Osasuna,5,3,10,14,3.0,1.0,Real Madrid,14,6,12,2,4.0,2.0,D,0.0,0.0,0.0,0.0
2009-10,3/1/2010,Santander,6,10,2,17,1.0,4.0,Tenerife,5,13,2,11,0.0,4.0,H,2.0,0.0,0.0,0.0
2009-10,3/1/2010,Sp Gijon,4,5,7,12,1.0,1.0,Malaga,5,9,2,18,3.0,2.0,D,2.0,2.0,1.0,1.0
2009-10,3/1/2010,Zaragoza,9,1,12,16,5.0,1.0,La Coruna,5,7,6,10,2.0,5.0,D,0.0,0.0,0.0,0.0
2009-10,9/1/2010,Sevilla,7,10,7,7,1.0,5.0,Santander,6,11,4,14,5.0,8.0,A,1.0,2.0,0.0,2.0
2009-10,9/1/2010,Valladolid,0,0,0,-1,0,0,Ath Madrid,3,11,3,6,1.0,8.0,A,0.0,4.0,0.0,2.0
2009-10,9/1/2010,Villarreal,6,5,7,4,4.0,2.0,Almeria,7,7,8,20,4.0,2.0,D,1.0,1.0,1.0,0.0
2009-10,10/1/2010,Espanol,1,2,0,9,1.0,0.0,Zaragoza,0,0,0,-1,0,0,H,2.0,1.0,1.0,1.0
2009-10,10/1/2010,La Coruna,0,0,0,-1,0,0,Osasuna,1,0,3,4,0.0,0.0,H,1.0,0.0,0.0,0.0
2009-10,10/1/2010,Malaga,3,1,3,3,1.0,1.0,Ath Bilbao,0,0,0,-1,0,0,D,1.0,1.0,0.0,0.0
2009-10,10/1/2010,Real Madrid,0,0,0,-1,0,0,Mallorca,4,4,6,1,0.0,4.0,H,2.0,0.0,1.0,0.0
2009-10,10/1/2010,Sp Gijon,0,3,1,8,0.0,2.0,Getafe,1,2,0,13,1.0,0.0,H,1.0,0.0,1.0,0.0
2009-10,10/1/2010,Tenerife,0,0,0,-1,0,0,Barcelona,0,0,0,-1,0,0,A,0.0,5.0,0.0,3.0
2009-10,10/1/2010,Xerez,0,0,0,-1,0,0,Valencia,0,1,0,12,0.0,0.0,A,1.0,3.0,1.0,2.0
2009-10,16/01/10,Ath Bilbao,4,4,7,9,3.0,3.0,Real Madrid,15,4,15,2,4.0,1.0,H,1.0,0.0,1.0,0.0
2009-10,16/01/10,Barcelona,10,2,12,1,3.0,2.0,Sevilla,7,5,10,5,4.0,3.0,H,4.0,0.0,0.0,0.0
2009-10,16/01/10,Osasuna,3,7,1,20,1.0,2.0,Espanol,4,12,3,10,2.0,4.0,H,2.0,0.0,2.0,0.0
2009-10,17/01/10,Almeria,7,8,5,20,2.0,2.0,Tenerife,8,5,9,8,2.0,1.0,D,1.0,1.0,0.0,1.0
2009-10,17/01/10,Ath Madrid,5,8,6,18,4.0,3.0,Sp Gijon,1,5,4,14,1.0,2.0,H,3.0,2.0,1.0,1.0
2009-10,17/01/10,Malaga,7,5,6,15,5.0,1.0,Getafe,13,3,13,4,3.0,0.0,H,1.0,0.0,0.0,0.0
2009-10,17/01/10,Mallorca,5,3,8,9,2.0,2.0,La Coruna,2,8,4,13,0.0,3.0,H,2.0,0.0,0.0,0.0
2009-10,17/01/10,Santander,8,6,10,10,3.0,4.0,Valladolid,5,14,2,17,2.0,9.0,D,1.0,1.0,0.0,1.0
2009-10,17/01/10,Valencia,8,6,10,3,4.0,2.0,Villarreal,8,8,8,5,2.0,4.0,H,4.0,1.0,2.0,0.0
2009-10,17/01/10,Zaragoza,6,9,4,12,6.0,5.0,Xerez,5,8,4,19,2.0,4.0,D,0.0,0.0,0.0,0.0
2009-10,23/01/10,La Coruna,6,7,7,12,4.0,5.0,Ath Bilbao,11,9,8,6,6.0,2.0,H,3.0,1.0,0.0,0.0
2009-10,23/01/10,Sevilla,10,5,12,5,7.0,3.0,Almeria,3,7,6,16,0.0,1.0,H,1.0,0.0,1.0,0.0
2009-10,23/01/10,Valladolid,8,6,10,14,3.0,3.0,Barcelona,15,4,13,1,7.0,0.0,A,0.0,3.0,0.0,2.0
